angle_deg,dice,iou
56.0,0.8211391616019947,0.6965530916421561
58.0,0.8224642617808908,0.6984622505171485
60.0,0.8239722849625919,0.7006401927665304
62.0,0.8249757126599495,0.7020924771925183
64.0,0.8253753483149183,0.7026715701316665
66.0,0.8256376593629084,0.7030518867924528
68.0,0.8263751103436634,0.704122004932636
70.0,0.827376837960838,0.7055777719093069
72.0,0.8290255647988771,0.7079792178865856
74.0,0.8308902099272999,0.7107033205800387
76.0,0.8333333333333334,0.7142857142857143
78.0,0.8357957666203897,0.7179116366843368
80.0,0.8381528576278391,0.721396840479867
82.0,0.8403103428289113,0.7245993250286792
84.0,0.8414190175734944,0.7262496366988913
86.0,0.8419533171228509,0.7270460937127604
88.0,0.8422961425511714,0.7275575157944928
90.0,0.8432487931705459,0.7289802579776954
92.0,0.8447606798447772,0.7312430118213702
94.0,0.8470077779556507,0.7346170787291495
96.0,0.8497789161647888,0.7387961567626197
98.0,0.8524122322808567,0.7427860911893871
100.0,0.8549821008150547,0.7466975856217217
102.0,0.8576680512813436,0.7508045732620734
104.0,0.8596166319362986,0.7537961846952161
106.0,0.861547888151957,0.7567713030576324
108.0,0.8623569610890002,0.7580206897890263
110.0,0.8630625905734594,0.7591117887560576
112.0,0.8641211933838305,0.7607512248230811
114.0,0.8650848206274933,0.7622462333315495
116.0,0.8658370584710875,0.763415049784551
118.0,0.8661882580976494,0.763961269835085
120.0,0.8666033390585909,0.7646072808603325
122.0,0.8669439243561491,0.7651377041189373
124.0,0.8674453224037981,0.7659191556604694
126.0,0.8679060773480664,0.7666378733974594
128.0,0.868588353286051,0.7677032102407314
130.0,0.8693511216239368,0.7688957538016356
132.0,0.8698936943359834,0.7697450142310814
134.0,0.8699193956191229,0.7697852633226234
136.0,0.8696783891549253,0.7694079108199287
138.0,0.8695786727972059,0.7692518283859361
140.0,0.8695664185743255,0.7692326491908088
142.0,0.8695426367724897,0.7691954292640489
144.0,0.8693523971581053,0.768897749372111
146.0,0.8688134741214781,0.7680550061774516
148.0,0.8680619799678004,0.7668811936744622
150.0,0.8672799964658067,0.7656614112576905
152.0,0.8659946937885301,0.7636601778184615
154.0,0.8645163071232385,0.7613639126185742
156.0,0.8625504771000267,0.7583197845130918
158.0,0.8601710703905804,0.7546492706456674
160.0,0.8578438813557918,0.7510741021762349
162.0,0.8553945516270597,0.7473269962527309
164.0,0.8529561946084399,0.7436125722480762
166.0,0.8506255330071123,0.7400769352677606
168.0,0.8476387623858023,0.735566881909981
170.0,0.8447214225980686,0.7311841828641324
172.0,0.8424283238206688,0.7277547828409026
174.0,0.8399695285200908,0.724092641677334
176.0,0.837247303280227,0.7200562128491939
178.0,0.8345378155899938,0.7160573948716006
180.0,0.8316924623004589,0.7118780248033878
131.0,0.8696752658222252,0.7694030215616291
131.25,0.8697471096668656,0.7695154925996371
131.5,0.8698134270619183,0.7696193247108872
131.75,0.8698333747823924,0.7696505589296717
132.0,0.8698936943359834,0.7697450142310814
132.25,0.8698912905311676,0.7697412498838534
132.5,0.8699333239384469,0.7698070763136661
132.75,0.869919642758453,0.7697856503601836
133.0,0.869963607826666,0.769854505440763
133.25,0.869843971944796,0.769667152456499
133.5,0.8698804835924007,0.7697243264655396
133.75,0.8699109933320991,0.7697721048513302
134.0,0.8699193956191229,0.7697852633226234
134.25,0.8698802372043926,0.7697239406313422
134.5,0.8698456385853796,0.7696697621876971
134.75,0.8698785326657603,0.769721271393643
135.0,0.8700521581541317,0.7699932031666398
135.25,0.8697564911737722,0.7695301803387709
135.5,0.8697713876737805,0.7695535028825983
135.75,0.8697057872615583,0.7694508009153318
136.0,0.8696783891549253,0.7694079108199287
136.25,0.8696534020100086,0.7693687967535325
136.5,0.8697113046553783,0.7694594383165141
136.75,0.8696543587164658,0.7693702943189596
137.0,0.8696666095634923,0.7693894712140176
