angle_deg,dice,iou
-4.0,0.6085315311225119,0.4373304496173172
-2.0,0.6085089685007962,0.4373071437227904
0.0,0.6085225061616293,0.43732112725950645
2.0,0.6085134810836754,0.43731180490169574
4.0,0.6085450683443322,0.4373444331540333
6.0,0.6085540930125467,0.4373537555118441
8.0,0.6085179936372864,0.4373164660806011
10.0,0.6085495806930725,0.43734909433293867
12.0,0.6085044558886482,0.437302482543885
14.0,0.6085405559663255,0.43733977197512797
16.0,0.6085225061616293,0.43732112725950645
18.0,0.6083220100984879,0.437114055487461
20.0,0.6077799938382709,0.436554561167301
22.0,0.6073654648168687,0.43612695899215237
24.0,0.6071824673597914,0.4359382712600002
26.0,0.6071378767978466,0.4358923016745208
28.0,0.6074653002983526,0.43622991974886005
30.0,0.6078056848215588,0.4365810707563871
32.0,0.6080941725848817,0.4368788179543453
34.0,0.6082726638885736,0.4370631000093205
36.0,0.608390247699103,0.4371845243921196
38.0,0.6085030483850046,0.43730102870779947
40.0,0.608630797966172,0.43743299555323534
42.0,0.6084773796011026,0.43727451547045276
44.0,0.6085405559663255,0.43733977197512797
46.0,0.6085721419977884,0.43737240022746554
48.0,0.6084548152232078,0.43725120957592595
50.0,0.6085225061616293,0.43732112725950645
52.0,0.6085360435590521,0.43733511079622256
54.0,0.6084367631939963,0.4372325648603045
56.0,0.6085044558886482,0.437302482543885
58.0,0.6085405559663255,0.43733977197512797
60.0,0.60846384106218,0.4372605319337367
62.0,0.6085540930125467,0.4373537555118441
64.0,0.6086217742929224,0.4374236731954246
66.0,0.6084864051473641,0.4372838378282635
68.0,0.6084954305765451,0.4372931601860743
70.0,0.6084412762452083,0.43723722603920984
72.0,0.6084999432472312,0.43729782136497963
74.0,0.6085856784294396,0.43738638376418165
76.0,0.6085450683443322,0.4373444331540333
78.0,0.6084864051473641,0.4372838378282635
80.0,0.6085134810836754,0.43731180490169574
82.0,0.6084864051473641,0.4372838378282635
84.0,0.6085631175636981,0.4373630778696548
86.0,0.6085270186567043,0.43732578843841186
88.0,0.6085315311225119,0.4373304496173172
90.0,0.6085225061616293,0.43732112725950645
92.0,0.6085405559663255,0.43733977197512797
94.0,0.6085044558886482,0.437302482543885
96.0,0.6084954305765451,0.4372931601860743
98.0,0.6085631175636981,0.4373630778696548
100.0,0.6084999432472312,0.43729782136497963
102.0,0.6085179936372864,0.4373164660806011
104.0,0.6082895807862811,0.43708056819029156
106.0,0.6076561851390618,0.4364268212013081
108.0,0.6074235977792767,0.4361869099681901
110.0,0.6076472324101008,0.43641758507932665
112.0,0.6080964071098947,0.4368811246813884
114.0,0.6084728667840661,0.4372698542915474
116.0,0.6085676297953757,0.4373677390485602
118.0,0.6085856784294396,0.43738638376418165
120.0,0.6085687602148027,0.4373689067874822
122.0,0.6085501460912089,0.4373496783816538
124.0,0.6085134810836754,0.43731180490169574
126.0,0.6085360435590521,0.43733511079622256
128.0,0.6086127505026266,0.4374143508376139
130.0,0.6084818923888685,0.43727917664935817
132.0,0.6085270186567043,0.43732578843841186
134.0,0.6084277370037524,0.4372232425024937
136.0,0.6084412762452083,0.43723722603920984
138.0,0.6084503022598137,0.4372465483970206
140.0,0.6085089685007962,0.4373071437227904
142.0,0.6085676297953757,0.4373677390485602
144.0,0.6085179936372864,0.4373164660806011
146.0,0.6085405559663255,0.43733977197512797
148.0,0.6085766541709364,0.4373770614063709
150.0,0.6085540930125467,0.4373537555118441
152.0,0.6085179936372864,0.4373164660806011
154.0,0.6085495806930725,0.43734909433293867
156.0,0.6085179936372864,0.4373164660806011
158.0,0.6085992145977165,0.43740036730089776
160.0,0.6085721419977884,0.43737240022746554
162.0,0.6085992145977165,0.43740036730089776
164.0,0.6085089685007962,0.4373071437227904
166.0,0.6085315311225119,0.4373304496173172
168.0,0.6085495806930725,0.43734909433293867
170.0,0.6085315311225119,0.4373304496173172
172.0,0.6084818923888685,0.43727917664935817
174.0,0.6085586053027552,0.43735841669074943
176.0,0.6085450683443322,0.4373444331540333
178.0,0.6085089685007962,0.4373071437227904
180.0,0.6085225061616293,0.43732112725950645
-123.0,0.6084232238647199,0.4372185813235884
-122.75,0.6085270186567043,0.43732578843841186
-122.5,0.6084954305765451,0.4372931601860743
-122.25,0.6085134810836754,0.43731180490169574
-122.0,0.6085044558886482,0.437302482543885
-121.75,0.6085270186567043,0.43732578843841186
-121.5,0.6085405559663255,0.43733977197512797
-121.25,0.6085089685007962,0.4373071437227904
-121.0,0.6085586053027552,0.43735841669074943
-120.75,0.6085270186567043,0.43732578843841186
-120.5,0.6085315311225119,0.4373304496173172
-120.25,0.6085405559663255,0.43733977197512797
-120.0,0.608630797966172,0.43743299555323534
-119.75,0.6085225061616293,0.43732112725950645
-119.5,0.6085586053027552,0.43735841669074943
-119.25,0.60846384106218,0.4372605319337367
-119.0,0.6085315311225119,0.4373304496173172
-118.75,0.6085405559663255,0.43733977197512797
-118.5,0.6085179936372864,0.4373164660806011
-118.25,0.6085360435590521,0.43733511079622256
-118.0,0.6084818923888685,0.43727917664935817
-117.75,0.6084728667840661,0.4372698542915474
-117.5,0.6084954305765451,0.4372931601860743
-117.25,0.6085360435590521,0.43733511079622256
-117.0,0.6085134810836754,0.43731180490169574
