angle_deg,dice,iou
100.0,0.8489356293046547,0.7375222888636732
102.0,0.8479906705539358,0.7360970513682267
104.0,0.84706381748042,0.7347013913894879
106.0,0.8461545638169342,0.7333344114234428
108.0,0.8445843975601507,0.7309788752866695
110.0,0.8420718707576613,0.7272229160791266
112.0,0.8396250624040611,0.7235808316780725
114.0,0.8371373361711661,0.7198935542524113
116.0,0.8348939628157648,0.7165819557793135
118.0,0.8332106373879085,0.714105445324424
120.0,0.8318210207934202,0.7120664175607646
122.0,0.830013183807568,0.709420971518924
124.0,0.8283977066564157,0.7070639169647644
126.0,0.8272034417157911,0.7053256047459607
128.0,0.8261394152222493,0.7037798405835937
130.0,0.8252033379602555,0.7024222698483782
132.0,0.8243097505445164,0.7011283379498063
134.0,0.8235457272069124,0.7000235761409453
136.0,0.8230929638258506,0.6993695666070059
138.0,0.8229543579000825,0.6991694531334268
140.0,0.8229765184927449,0.6992014445105802
142.0,0.8227639830388959,0.6988946746318244
144.0,0.8223495298026628,0.6982967787248986
146.0,0.8223677411475118,0.6983230418202415
148.0,0.8225528148761999,0.6985899879574763
150.0,0.82212086659065,0.6979670861568248
152.0,0.8214536101087265,0.6970057497562819
154.0,0.8209714834688474,0.6963118126135294
156.0,0.8207275043080842,0.6959608634190505
158.0,0.8205113806528901,0.6956501039468046
160.0,0.8203308034399068,0.6953905432404148
162.0,0.8204304919741359,0.6955338251725531
164.0,0.8206207431352948,0.695807339631236
166.0,0.821466257038538,0.6970239604462475
168.0,0.8230177082628448,0.6992609099055519
170.0,0.8253106205879746,0.7025777495333042
172.0,0.8281206624256124,0.7066603496394915
174.0,0.8312105773896167,0.7111722276996524
176.0,0.8344553143646228,0.7159359264803593
178.0,0.8376982646016048,0.7207235772684035
180.0,0.8412056808719565,0.725931830167184
77.0,0.8500582001572221,0.7392184545978271
77.25,0.8502897076798194,0.7395686664367304
77.5,0.8504661779010448,0.7398357156191914
77.75,0.85073102006923,0.740236650362282
78.0,0.8509657660935747,0.7405921781812425
78.25,0.8511824375543753,0.7409204606363798
78.5,0.85132834184685,0.7411415923812618
78.75,0.8514904137705835,0.7413872935671755
79.0,0.8516330371949499,0.7416035681788639
79.25,0.8517863723509957,0.7418361460271546
79.5,0.8519264005149818,0.7420485941817
79.75,0.8519949900757786,0.7421526759121181
80.0,0.8520236687494607,0.7421961982624808
80.25,0.8519930029154519,0.742149660306212
80.5,0.8519343485349237,0.7420606543256025
80.75,0.8518783717279808,0.7419757199505949
81.0,0.8518543569984163,0.7419392846115093
81.25,0.851802957503382,0.7418613060100188
81.5,0.851803044686027,0.7418614382696238
81.75,0.8517823989849516,0.7418301184653135
82.0,0.8518038231534952,0.7418626192372069
82.25,0.8518077094416987,0.7418685149222807
82.5,0.8518236904834098,0.7418927593463829
82.75,0.8518450274870728,0.7419251302136235
83.0,0.8518909841514187,0.7419948562304214
