angle_deg,dice,iou
-12.0,0.782551541061447,0.6427800169411064
-10.0,0.7820840049517993,0.6421493831525279
-8.0,0.7820445995558174,0.6420962535004233
-6.0,0.7823461091753775,0.642502861503243
-4.0,0.7827761930525773,0.6430832099937632
-2.0,0.7830648267736161,0.643472917869179
0.0,0.782963252408216,0.6433357529733653
2.0,0.7832694022562244,0.6437492438413789
4.0,0.7833353614190185,0.6438383565849642
6.0,0.7838484647894496,0.644531904203651
8.0,0.7840779927277662,0.6448423402474188
10.0,0.7841994761039541,0.6450066936893385
12.0,0.7836896757194859,0.644317210891935
14.0,0.7823642951474722,0.6425273930696924
16.0,0.7799637375682741,0.6392955370143527
18.0,0.7765812977206773,0.6347633040706725
20.0,0.772902848005045,0.6298627999816455
22.0,0.7692731819703444,0.625056
24.0,0.7659060115925408,0.6206221072196508
26.0,0.7627955050373129,0.6165476347225186
28.0,0.7597794210504161,0.6126163635293957
30.0,0.7577366577189868,0.6099645960152454
32.0,0.7566157746542073,0.6085132489466704
34.0,0.756078338984667,0.6078182916820736
36.0,0.7562103657082916,0.6079889595951852
38.0,0.7571066388458864,0.6091485098471037
40.0,0.7584375227870609,0.6108734249843006
42.0,0.7601816300143879,0.6131395117360696
44.0,0.7621486388700349,0.6157028725761647
46.0,0.7646854225687919,0.6190208037202374
48.0,0.7679313295089555,0.6232861429735846
50.0,0.7717491934352644,0.628331924807565
52.0,0.7762831212916076,0.6343649701971573
54.0,0.781541603775173,0.6414183743955791
56.0,0.7876803604543835,0.6497299348788989
58.0,0.7937237343387926,0.6579949858366164
60.0,0.7992964463245773,0.6656900813509586
62.0,0.8046271051421006,0.6731180777172893
64.0,0.8098103067684272,0.6804044022341103
66.0,0.8150526838325,0.6878387525857621
68.0,0.8188505992130158,0.6932658973263048
70.0,0.8217157312288437,0.6973832656578014
72.0,0.8231790085370368,0.6994938180986244
74.0,0.8232981172926933,0.6996658451828794
76.0,0.823075391316298,0.6993441935391626
78.0,0.8228697413227267,0.6990473104033322
80.0,0.8229769758987479,0.6992021048417079
82.0,0.8236729747471064,0.700207473827296
84.0,0.8249116310385457,0.7019996562195611
86.0,0.8264566681722668,0.7042404364269219
88.0,0.8274805648059567,0.7057286557207597
90.0,0.8276310953627409,0.7059476689368668
92.0,0.8275662785804461,0.7058533573893193
94.0,0.8278317170260694,0.7062396492470874
96.0,0.8281779904682026,0.7067438431192309
98.0,0.8286534108598884,0.7074365679147151
100.0,0.828886844526219,0.7077769049489395
102.0,0.8296064864804225,0.7088269687907369
104.0,0.8307538691962056,0.7105038428693424
106.0,0.8321189174028888,0.7125031219380992
108.0,0.8331641153075935,0.7140371034502652
110.0,0.8341709670181736,0.7155174072862339
112.0,0.8350577049824011,0.716823235411661
114.0,0.8359944468595308,0.7182048613118989
116.0,0.8371813857476216,0.7199587067892599
118.0,0.8383852548210139,0.7217412298703494
120.0,0.8379757273520263,0.7211344436398744
122.0,0.8360678726686299,0.7183132530120482
124.0,0.8326545723805998,0.7132889311766571
126.0,0.8287538645404914,0.7075830087715517
128.0,0.8241087864230234,0.7008376088772222
130.0,0.8187845614035087,0.6931712324860744
132.0,0.8134362513723498,0.685539443045643
134.0,0.8079443044942274,0.6777739559823401
136.0,0.8025089464784302,0.6701586154806082
138.0,0.7972091637888159,0.6627994991215939
140.0,0.7921586262137968,0.6558465734044434
142.0,0.787404630600887,0.649354805792369
144.0,0.7828632221240283,0.6432006955620919
146.0,0.7782203767036459,0.6369564214895089
148.0,0.7734814108728697,0.6306316249338944
150.0,0.7687795017729295,0.6244044043125943
152.0,0.7643892362945862,0.6186327108403427
154.0,0.7602319997963922,0.6132050510027189
156.0,0.7562513971380953,0.6080420073622088
158.0,0.7527603193477153,0.6035410282601293
160.0,0.7499398110775941,0.5999229618887932
162.0,0.7476630217645709,0.5970142499649295
164.0,0.746189886369756,0.595137874753028
166.0,0.7450388950627084,0.5936748893105629
168.0,0.7445493114322662,0.5930534095940293
170.0,0.7449520880966294,0.5935646607840301
172.0,0.7456867323575225,0.5944980026872113
174.0,0.7465918408457058,0.5956494182624836
176.0,0.7478972287389614,0.5973129729484797
178.0,0.749915624140288,0.5998920061892251
180.0,0.7525489084207542,0.6032692692328673
115.0,0.8365904552491642,0.7190850883283191
115.25,0.8367600494726007,0.7193357218286938
115.5,0.8369296351347562,0.7195864157640409
115.75,0.8370982985442135,0.7198358188798641
116.0,0.8371813857476216,0.7199587067892599
116.25,0.8373364894882093,0.7201881558316247
116.5,0.8375974894623041,0.7205743981702639
116.75,0.8377158049426203,0.7207495451671903
117.0,0.8378263162027844,0.7209131714851102
117.25,0.837917658838675,0.7210484396495547
117.5,0.8381366389948396,0.7213728112312141
117.75,0.8382967863523038,0.7216101122076517
118.0,0.8383852548210139,0.7217412298703494
118.25,0.8384657669482494,0.7218605729297456
118.5,0.8385216845033766,0.7219434692113409
118.75,0.8384748068266278,0.7218739737670717
119.0,0.838469024587934,0.7218654020746006
119.25,0.8384118552754461,0.7217806578718637
119.5,0.8383123366352183,0.7216331575796203
119.75,0.8381541637334067,0.7213987756126765
120.0,0.8379757273520263,0.7211344436398744
120.25,0.8378722521077224,0.7209811947329806
120.5,0.8377030604918327,0.7207306773485196
120.75,0.8375746697703116,0.7205406213961388
121.0,0.8373488738631361,0.7202064790023398
